Period,Zone,Resale Price Adj 2024
2020–2023,WP,782379
2020–2023,WP,724537
2020–2023,WP,729904
2020–2023,WP,703069
2020–2023,WP,466924
2020–2023,WP,531327
2020–2023,WP,579629
2020–2023,WP,584996
2020–2023,WP,689115
2020–2023,WP,599903
2020–2023,WP,590363
2020–2023,WP,601097
2020–2023,WP,536694
2020–2023,WP,746004
2020–2023,WP,515226
2020–2023,WP,633299
2020–2023,WP,440089
2020–2023,WP,622565
2020–2023,WP,617198
2020–2023,WP,756738
2020–2023,WP,598950
2020–2023,WP,525960
2020–2023,WP,611831
2020–2023,WP,746004
2020–2023,WP,706289
2020–2023,WP,611831
2020–2023,WP,574262
2020–2023,WP,613978
2020–2023,WP,617198
2020–2023,WP,697702
2020–2023,WP,515226
2020–2023,WP,727757
2020–2023,WP,502345
2020–2023,WP,613978
2020–2023,WP,590363
2020–2023,WP,609684
2020–2023,WP,554821
2020–2023,WP,759958
2020–2023,WP,580582
2020–2023,WP,751371
2020–2023,WP,620418
2020–2023,WP,536694
2020–2023,WP,590363
2020–2023,WP,663353
2020–2023,WP,590363
2020–2023,WP,762105
2020–2023,WP,649399
2020–2023,WP,858710
2020–2023,WP,590363
2020–2023,WP,590363
2020–2023,WP,584996
2020–2023,WP,674087
2020–2023,WP,520593
2020–2023,WP,697702
2020–2023,WP,681601
2020–2023,WP,732050
2020–2023,WP,617198
2020–2023,WP,547428
2020–2023,WP,781426
2020–2023,WP,705216
2020–2023,WP,531327
2020–2023,WP,543134
2020–2023,WP,499125
2020–2023,WP,502345
2020–2023,WP,703069
2020–2023,WP,504492
2020–2023,WP,692335
2020–2023,WP,589290
2020–2023,WP,472291
2020–2023,WP,509859
2020–2023,WP,472291
2020–2023,WP,494832
2020–2023,WP,613978
2020–2023,WP,523813
2020–2023,WP,568895
2020–2023,WP,563528
2020–2023,WP,783573
2020–2023,WP,568895
2020–2023,WP,593583
2020–2023,WP,491611
2020–2023,WP,520593
2020–2023,WP,506639
2020–2023,WP,495905
2020–2023,WP,681601
2020–2023,WP,617198
2020–2023,WP,499125
2020–2023,WP,509859
2020–2023,WP,547428
2020–2023,WP,517373
2020–2023,WP,504492
2020–2023,WP,633299
2020–2023,WP,590363
2020–2023,WP,622445
2020–2023,WP,502345
2020–2023,WP,537647
2020–2023,WP,674087
2020–2023,WP,622565
2020–2023,WP,547428
2020–2023,WP,601097
2020–2023,WP,611831
2020–2023,WP,676234
2020–2023,WP,613978
2020–2023,WP,586070
2020–2023,WP,762105
2020–2023,WP,740637
2020–2023,WP,627932
2020–2023,WP,756738
2020–2023,WP,617198
2020–2023,WP,684821
2020–2023,WP,558162
2020–2023,WP,536694
2020–2023,WP,606464
2020–2023,WP,590363
2020–2023,WP,552795
2020–2023,WP,622565
2020–2023,WP,598950
2020–2023,WP,595730
2020–2023,WP,655720
2020–2023,WP,547307
2020–2023,WP,794307
2020–2023,WP,697702
2020–2023,WP,867297
2020–2023,WP,711536
2020–2023,WP,738491
2020–2023,WP,657987
2020–2023,WP,842609
2020–2023,WP,847976
2020–2023,WP,826508
2020–2023,WP,544087
2020–2023,WP,534547
2020–2023,WP,520593
2020–2023,WP,601097
2020–2023,WP,532400
2020–2023,WP,547428
2020–2023,WP,552795
2020–2023,WP,472291
2020–2023,WP,542061
2020–2023,WP,579629
2020–2023,WP,574262
2020–2023,WP,458336
2020–2023,WP,644033
2020–2023,WP,606464
2020–2023,WP,568895
2020–2023,WP,504492
2020–2023,WP,781426
2020–2023,WP,515226
2020–2023,WP,735270
2020–2023,WP,496858
2020–2023,WP,690188
2020–2023,WP,590363
2020–2023,WP,655840
2020–2023,WP,654766
2020–2023,WP,495905
2020–2023,WP,686968
2020–2023,WP,606464
2020–2023,WP,870517
2020–2023,WP,536694
2020–2023,WP,601097
2020–2023,WP,695555
2020–2023,WP,416474
2020–2023,WP,738491
2020–2023,WP,552795
2020–2023,WP,619345
2020–2023,WP,470144
2020–2023,WP,375686
2020–2023,WP,499125
2020–2023,WP,476369
2020–2023,WP,472291
2020–2023,WP,375686
2020–2023,WP,601097
2020–2023,WP,338117
2020–2023,WP,375686
2020–2023,WP,364952
2020–2023,WP,322016
2020–2023,WP,375686
2020–2023,WP,391786
2020–2023,WP,391786
2020–2023,WP,357438
2020–2023,WP,466924
2020–2023,WP,423988
2020–2023,WP,504492
2020–2023,WP,805041
2020–2023,WP,897352
2020–2023,WP,684821
2020–2023,WP,897232
2020–2023,WP,515226
2020–2023,WP,375686
2020–2023,WP,895205
2020–2023,WP,563528
2020–2023,WP,933727
2020–2023,WP,420768
2020–2023,WP,998250
2020–2023,WP,584996
2020–2023,WP,799674
2020–2023,WP,590363
2020–2023,WP,290888
2020–2023,WP,590363
2020–2023,WP,493758
2020–2023,WP,515226
2020–2023,WP,496978
2020–2023,WP,375686
2020–2023,WP,558162
2020–2023,WP,384273
2020–2023,WP,440089
2020–2023,WP,579629
2020–2023,WP,566749
2020–2023,WP,488391
2020–2023,WP,772839
2020–2023,WP,520593
2020–2023,WP,912379
2020–2023,WP,762105
2020–2023,WP,751371
2020–2023,WP,611831
2020–2023,WP,813628
2020–2023,WP,729904
2020–2023,WP,590363
2020–2023,WP,1051920
2020–2023,WP,695555
2020–2023,WP,858710
2020–2023,WP,539914
2020–2023,WP,842609
2020–2023,WP,901646
2020–2023,WP,568895
2020–2023,WP,740637
2020–2023,WP,450823
2020–2023,WP,622565
2020–2023,WP,595730
2020–2023,WP,777012
2020–2023,WP,456190
2020–2023,WP,861810
2020–2023,WP,375686
2020–2023,WP,547428
2020–2023,WP,525960
2020–2023,WP,638666
2020–2023,WP,456190
2020–2023,WP,499125
2020–2023,WP,341337
2020–2023,WP,311282
2020–2023,WP,402520
2020–2023,WP,461557
2020–2023,WP,419158
2020–2023,WP,401232
2020–2023,WP,504492
2020–2023,WP,729904
2020–2023,WP,786673
2020–2023,WP,788940
2020–2023,WP,703069
2020–2023,WP,735270
2020–2023,WP,917746
2020–2023,WP,665500
2020–2023,WP,649399
2020–2023,WP,847976
2020–2023,WP,842609
2020–2023,WP,528201
2020–2023,WP,853343
2020–2023,WP,735270
2020–2023,WP,933847
2020–2023,WP,624712
2020–2023,WP,470144
2020–2023,WP,375686
2020–2023,WP,783573
2020–2023,WP,357318
2020–2023,WP,405740
2020–2023,WP,396080
2020–2023,WP,358391
2020–2023,WP,688041
2020–2023,WP,381053
2020–2023,WP,903792
2020–2023,WP,552795
2020–2023,WP,885545
2020–2023,WP,418621
2020–2023,WP,402520
2020–2023,WP,450823
2020–2023,WP,610637
2020–2023,WP,809214
2020–2023,WP,778206
2020–2023,WP,611831
2020–2023,WP,558162
2020–2023,WP,568895
2020–2023,WP,547428
2020–2023,WP,577482
2020–2023,WP,617198
2020–2023,WP,470144
2020–2023,WP,774986
2020–2023,WP,676234
2020–2023,WP,595730
2020–2023,WP,523813
2020–2023,WP,616004
2020–2023,WP,638666
2020–2023,WP,552795
2020–2023,WP,649399
2020–2023,WP,499125
2020–2023,WP,448676
2020–2023,WP,551721
2020–2023,WP,622565
2020–2023,WP,472291
2020–2023,WP,601097
2020–2023,WP,622565
2020–2023,WP,429355
2020–2023,WP,676234
2020–2023,WP,552795
2020–2023,WP,558162
2020–2023,WP,579629
2020–2023,WP,633299
2020–2023,WP,556015
2020–2023,WP,601097
2020–2023,WP,639619
2020–2023,WP,568895
2020–2023,WP,708436
2020–2023,WP,735270
2020–2023,WP,665500
2020–2023,WP,568895
2020–2023,WP,721316
2020–2023,WP,560308
2020–2023,WP,794307
2020–2023,WP,700391
2020–2023,WP,735270
2020–2023,WP,618271
2020–2023,WP,751371
2020–2023,WP,665500
2020–2023,WP,610637
2020–2023,WP,609684
2020–2023,WP,617198
2020–2023,WP,629005
2020–2023,WP,627932
2020–2023,WP,653573
2020–2023,WP,740637
2020–2023,WP,692335
2020–2023,WP,719170
2020–2023,WP,690188
2020–2023,WP,536694
2020–2023,WP,595730
2020–2023,WP,525960
2020–2023,WP,536694
2020–2023,WP,574262
2020–2023,WP,590363
2020–2023,WP,574262
2020–2023,WP,537647
2020–2023,WP,525960
2020–2023,WP,558162
2020–2023,WP,354218
2020–2023,WP,470144
2020–2023,WP,543993
2020–2023,WP,536694
2020–2023,WP,593583
2020–2023,WP,713803
2020–2023,WP,470144
2020–2023,WP,558162
2020–2023,WP,676019
2020–2023,WP,547428
2020–2023,WP,483024
2020–2023,WP,552795
2020–2023,WP,491611
2020–2023,WP,554941
2020–2023,WP,483024
2020–2023,WP,783573
2020–2023,WP,612784
2020–2023,WP,526913
2020–2023,WP,697702
2020–2023,WP,566749
2020–2023,WP,581776
2020–2023,WP,847976
2020–2023,WP,493758
2020–2023,WP,890912
2020–2023,WP,556015
2020–2023,WP,577482
2020–2023,WP,488391
2020–2023,WP,622565
2020–2023,WP,558162
2020–2023,WP,738491
2020–2023,WP,750178
2020–2023,WP,815775
2020–2023,WP,493758
2020–2023,WP,772839
2020–2023,WP,617198
2020–2023,WP,571042
2020–2023,WP,590363
2020–2023,WP,665500
2020–2023,WP,622565
2020–2023,WP,788940
2020–2023,WP,579629
2020–2023,WP,622565
2020–2023,WP,483024
2020–2023,WP,621277
2020–2023,WP,568895
2020–2023,WP,461557
2020–2023,WP,525960
2020–2023,WP,625785
2020–2023,WP,472291
2020–2023,WP,543134
2020–2023,WP,799674
2020–2023,WP,611831
2020–2023,WP,598950
2020–2023,WP,730857
2020–2023,WP,726682
2020–2023,WP,572116
2020–2023,WP,601097
2020–2023,WP,713803
2020–2023,WP,710583
2020–2023,WP,625785
2020–2023,WP,644033
2020–2023,WP,552795
2020–2023,WP,935994
2020–2023,WP,815775
2020–2023,WP,509859
2020–2023,WP,584996
2020–2023,WP,966049
2020–2023,WP,463703
2020–2023,WP,477657
2020–2023,WP,589075
2020–2023,WP,611831
2020–2023,WP,459410
2020–2023,WP,552795
2020–2023,WP,588216
2020–2023,WP,644033
2020–2023,WP,542061
2020–2023,WP,622565
2020–2023,WP,579629
2020–2023,WP,586070
2020–2023,WP,498052
2020–2023,WP,766399
2020–2023,WP,499125
2020–2023,WP,515226
2020–2023,WP,518446
2020–2023,WP,488391
2020–2023,WP,556015
2020–2023,WP,493758
2020–2023,WP,418621
2020–2023,WP,547428
2020–2023,WP,568895
2020–2023,WP,559115
2020–2023,WP,584996
2020–2023,WP,805041
2020–2023,WP,456190
2020–2023,WP,450823
2020–2023,WP,595730
2020–2023,WP,461557
2020–2023,WP,370319
2020–2023,WP,626738
2020–2023,WP,1008984
2020–2023,WP,357438
2020–2023,WP,395007
2020–2023,WP,450823
2020–2023,WP,472291
2020–2023,WP,371392
2020–2023,WP,681601
2020–2023,WP,391786
2020–2023,WP,375686
2020–2023,WP,383079
2020–2023,WP,404667
2020–2023,WP,322016
2020–2023,WP,419695
2020–2023,WP,483024
2020–2023,WP,370319
2020–2023,WP,370319
2020–2023,WP,397153
2020–2023,WP,359585
2020–2023,WP,483024
2020–2023,WP,622565
2020–2023,WP,386420
2020–2023,WP,490538
2020–2023,WP,364952
2020–2023,WP,880178
2020–2023,WP,953168
2020–2023,WP,588216
2020–2023,WP,953168
2020–2023,WP,794307
2020–2023,WP,845293
2020–2023,WP,488391
2020–2023,WP,493758
2020–2023,WP,472291
2020–2023,WP,772839
2020–2023,WP,1018525
2020–2023,WP,552795
2020–2023,WP,375686
2020–2023,WP,858710
2020–2023,WP,387493
2020–2023,WP,483024
2020–2023,WP,501272
2020–2023,WP,525960
2020–2023,WP,778206
2020–2023,WP,858710
2020–2023,WP,837242
2020–2023,WP,568895
2020–2023,WP,784526
2020–2023,WP,593583
2020–2023,WP,847976
2020–2023,WP,740637
2020–2023,WP,504492
2020–2023,WP,561382
2020–2023,WP,620418
2020–2023,WP,890912
2020–2023,WP,584996
2020–2023,WP,654766
2020–2023,WP,611831
2020–2023,WP,917746
2020–2023,WP,370319
2020–2023,WP,407887
2020–2023,WP,410034
2020–2023,WP,472291
2020–2023,WP,418621
2020–2023,WP,397153
2020–2023,WP,461557
2020–2023,WP,322016
2020–2023,WP,448676
2020–2023,WP,391786
2020–2023,WP,510932
2020–2023,WP,751371
2020–2023,WP,405740
2020–2023,WP,461557
2020–2023,WP,364952
2020–2023,WP,375686
2020–2023,WP,799674
2020–2023,WP,568894
2020–2023,WP,499125
2020–2023,WP,759958
2020–2023,WP,772839
2020–2023,WP,788940
2020–2023,WP,751371
2020–2023,WP,794307
2020–2023,WP,758765
2020–2023,WP,595730
2020–2023,WP,490538
2020–2023,WP,574262
2020–2023,WP,391786
2020–2023,WP,397153
2020–2023,WP,899499
2020–2023,WP,407887
2020–2023,WP,485171
2020–2023,WP,397153
2020–2023,WP,423988
2020–2023,WP,437942
2020–2023,WP,405740
2020–2023,WP,472291
2020–2023,WP,418621
2020–2023,WP,483024
2020–2023,WP,367099
2020–2023,WP,379979
2020–2023,WP,912379
2020–2023,WP,1159259
2020–2023,WP,869444
2020–2023,WP,459410
2020–2023,WP,858710
2020–2023,WP,354218
2020–2023,WP,440089
2020–2023,WP,764252
2020–2023,WP,667647
2020–2023,WP,668720
2020–2023,WP,595730
2020–2023,WP,547428
2020–2023,WP,525960
2020–2023,WP,740637
2020–2023,WP,552795
2020–2023,WP,872544
2020–2023,WP,596683
2020–2023,WP,542061
2020–2023,WP,595730
2020–2023,WP,684821
2020–2023,WP,742784
2020–2023,WP,759958
2020–2023,WP,601097
2020–2023,WP,751371
2020–2023,WP,590363
2020–2023,WP,831875
2020–2023,WP,799674
2020–2023,WP,719170
2020–2023,WP,515226
2020–2023,WP,533474
2020–2023,WP,515226
2020–2023,WP,637472
2020–2023,WP,642839
2020–2023,WP,571042
2020–2023,WP,739444
2020–2023,WP,499125
2020–2023,WP,724537
2020–2023,WP,513079
2020–2023,WP,584996
2020–2023,WP,322016
2020–2023,WP,327383
2020–2023,WP,596803
2020–2023,WP,606464
2020–2023,WP,568895
2020–2023,WP,592510
2020–2023,WP,611831
2020–2023,WP,531327
2020–2023,WP,552795
2020–2023,WP,601097
2020–2023,WP,780567
2020–2023,WP,577482
2020–2023,WP,781426
2020–2023,WP,595730
2020–2023,WP,778206
2020–2023,WP,612784
2020–2023,WP,520593
2020–2023,WP,547428
2020–2023,WP,509859
2020–2023,WP,670867
2020–2023,WP,609684
2020–2023,WP,531327
2020–2023,WP,681601
2020–2023,WP,686968
2020–2023,WP,622565
2020–2023,WP,652620
2020–2023,WP,751371
2020–2023,WP,620418
2020–2023,WP,631152
2020–2023,WP,627932
2020–2023,WP,601097
2020–2023,WP,719170
2020–2023,WP,674087
2020–2023,WP,670867
2020–2023,WP,692335
2020–2023,WP,547428
2020–2023,WP,942434
2020–2023,WP,858710
2020–2023,WP,845829
2020–2023,WP,912379
2020–2023,WP,778206
2020–2023,WP,531327
2020–2023,WP,509859
2020–2023,WP,727757
2020–2023,WP,558162
2020–2023,WP,574262
2020–2023,WP,477657
2020–2023,WP,515226
2020–2023,WP,590363
2020–2023,WP,561261
2020–2023,WP,491611
2020–2023,WP,595730
2020–2023,WP,579629
2020–2023,WP,488391
2020–2023,WP,579629
2020–2023,WP,458216
2020–2023,WP,536694
2020–2023,WP,574262
2020–2023,WP,488391
2020–2023,WP,633299
2020–2023,WP,475511
2020–2023,WP,581776
2020–2023,WP,515226
2020–2023,WP,576289
2020–2023,WP,581776
2020–2023,WP,584996
2020–2023,WP,590363
2020–2023,WP,627932
2020–2023,WP,751371
2020–2023,WP,579629
2020–2023,WP,515226
2020–2023,WP,556015
2020–2023,WP,759958
2020–2023,WP,520593
2020–2023,WP,792160
2020–2023,WP,717023
2020–2023,WP,536694
2020–2023,WP,509859
2020–2023,WP,504492
2020–2023,WP,606464
2020–2023,WP,601097
2020–2023,WP,708436
2020–2023,WP,717023
2020–2023,WP,611831
2020–2023,WP,601097
2020–2023,WP,609684
2020–2023,WP,558162
2020–2023,WP,610637
2020–2023,WP,614931
2020–2023,WP,633299
2020–2023,WP,783573
2020–2023,WP,527033
2020–2023,WP,622565
2020–2023,WP,681601
2020–2023,WP,788940
2020–2023,WP,759958
2020–2023,WP,779279
2020–2023,WP,638666
2020–2023,WP,466924
2020–2023,WP,663353
2020–2023,WP,560308
2020–2023,WP,492685
2020–2023,WP,590363
2020–2023,WP,644033
2020–2023,WP,622565
2020–2023,WP,472291
2020–2023,WP,886618
2020–2023,WP,563528
2020–2023,WP,513079
2020–2023,WP,890912
2020–2023,WP,864077
2020–2023,WP,724537
2020–2023,WP,740637
2020–2023,WP,692335
2020–2023,WP,531327
2020–2023,WP,871591
2020–2023,WP,542061
2020–2023,WP,923113
2020–2023,WP,568895
2020–2023,WP,534547
2020–2023,WP,880178
2020–2023,WP,601097
2020–2023,WP,654766
2020–2023,WP,579629
2020–2023,WP,590363
2020–2023,WP,598950
2020–2023,WP,652620
2020–2023,WP,837242
2020–2023,WP,654766
2020–2023,WP,556015
2020–2023,WP,772839
2020–2023,WP,536694
2020–2023,WP,601097
2020–2023,WP,461557
2020–2023,WP,781426
2020–2023,WP,644033
2020–2023,WP,622565
2020–2023,WP,532280
2020–2023,WP,611831
2020–2023,WP,536694
2020–2023,WP,824362
2020–2023,WP,692335
2020–2023,WP,579629
2020–2023,WP,556015
2020–2023,WP,537767
2020–2023,WP,499125
2020–2023,WP,407887
2020–2023,WP,552795
2020–2023,WP,423988
2020–2023,WP,364952
2020–2023,WP,523813
2020–2023,WP,472291
2020–2023,WP,429355
2020–2023,WP,493758
2020–2023,WP,728710
2020–2023,WP,381053
2020–2023,WP,697702
2020–2023,WP,434722
2020–2023,WP,504492
2020–2023,WP,515226
2020–2023,WP,493758
2020–2023,WP,429355
2020–2023,WP,359585
2020–2023,WP,356365
2020–2023,WP,345631
2020–2023,WP,477657
2020–2023,WP,354218
2020–2023,WP,351212
2020–2023,WP,395007
2020–2023,WP,502345
2020–2023,WP,378906
2020–2023,WP,912379
2020–2023,WP,837242
2020–2023,WP,407887
2020–2023,WP,638666
2020–2023,WP,386420
2020–2023,WP,585949
2020–2023,WP,590363
2020–2023,WP,1125863
2020–2023,WP,508665
2020–2023,WP,708436
2020–2023,WP,800747
2020–2023,WP,397153
2020–2023,WP,413254
2020–2023,WP,391786
2020–2023,WP,407887
2020–2023,WP,472291
2020–2023,WP,515226
2020–2023,WP,372465
2020–2023,WP,579629
2020–2023,WP,622565
2020–2023,WP,418621
2020–2023,WP,352071
2020–2023,WP,509859
2020–2023,WP,579629
2020–2023,WP,386420
2020–2023,WP,824362
2020–2023,WP,525960
2020–2023,WP,515226
2020–2023,WP,380516
2020–2023,WP,740637
2020–2023,WP,642839
2020–2023,WP,568895
2020–2023,WP,558162
2020–2023,WP,429355
2020–2023,WP,684821
2020–2023,WP,698775
2020–2023,WP,843683
2020–2023,WP,622565
2020–2023,WP,509859
2020–2023,WP,653573
2020–2023,WP,619130
2020–2023,WP,729904
2020–2023,WP,858710
2020–2023,WP,751371
2020–2023,WP,479804
2020–2023,WP,477657
2020–2023,WP,332750
2020–2023,WP,370319
2020–2023,WP,335970
2020–2023,WP,867297
2020–2023,WP,472291
2020–2023,WP,519399
2020–2023,WP,762105
2020–2023,WP,538841
2020–2023,WP,348851
2020–2023,WP,472170
2020–2023,WP,794307
2020–2023,WP,722390
2020–2023,WP,454043
2020–2023,WP,488391
2020–2023,WP,896279
2020–2023,WP,485171
2020–2023,WP,413254
2020–2023,WP,377832
2020–2023,WP,407887
2020–2023,WP,622565
2020–2023,WP,663353
2020–2023,WP,944581
2020–2023,WP,878031
2020–2023,WP,670867
2020–2023,WP,921114
2020–2023,WP,477657
2020–2023,WP,440089
2020–2023,WP,461557
2020–2023,WP,622565
2020–2023,WP,601097
2020–2023,WP,676234
2020–2023,WP,606464
2020–2023,WP,617198
2020–2023,WP,611831
2020–2023,WP,740637
2020–2023,WP,644033
2020–2023,WP,486245
2020–2023,WP,622565
2020–2023,WP,466924
2020–2023,WP,735270
2020–2023,WP,563528
2020–2023,WP,601097
2020–2023,WP,552795
2020–2023,WP,517373
2020–2023,WP,724537
2020–2023,WP,606464
2020–2023,WP,563528
2020–2023,WP,596803
2020–2023,WP,660133
2020–2023,WP,622565
2020–2023,WP,764252
2020–2023,WP,713803
2020–2023,WP,552795
2020–2023,WP,697702
2020–2023,WP,739444
2020–2023,WP,531327
2020–2023,WP,736224
2020–2023,WP,706289
2020–2023,WP,740637
2020–2023,WP,627932
2020–2023,WP,750083
2020–2023,WP,588216
2020–2023,WP,552795
2020–2023,WP,601097
2020–2023,WP,515226
2020–2023,WP,525960
2020–2023,WP,556015
2020–2023,WP,568895
2020–2023,WP,722390
2020–2023,WP,529180
2020–2023,WP,692335
2020–2023,WP,544207
2020–2023,WP,611831
2020–2023,WP,539914
2020–2023,WP,445456
2020–2023,WP,495905
2020–2023,WP,568895
2020–2023,WP,536694
2020–2023,WP,515226
2020–2023,WP,584996
2020–2023,WP,556015
2020–2023,WP,504492
2020–2023,WP,499125
2020–2023,WP,502345
2020–2023,WP,572116
2020–2023,WP,729904
2020–2023,WP,568895
